pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	hidden200_batch128_dropout0.0_lr10.0	hidden200_batch128_dropout0.0_lr1.0	hidden200_batch128_dropout0.0_lr20.0	hidden200_batch128_dropout0.0_lr5.0	hidden200_batch128_dropout0.1_lr10.0	hidden200_batch128_dropout0.1_lr1.0	hidden200_batch20_dropout0.0_lr10.0	hidden200_batch20_dropout0.0_lr1.0	hidden200_batch20_dropout0.0_lr20.0	hidden200_batch128_dropout0.1_lr20.0	hidden200_batch128_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr1.0	hidden200_batch20_dropout0.1_lr10.0	hidden200_batch128_dropout0.2_lr5.0	hidden200_batch128_dropout0.1_lr5.0	hidden200_batch20_dropout0.0_lr5.0	hidden200_batch128_dropout0.2_lr10.0	hidden200_batch20_dropout0.1_lr1.0	hidden200_batch20_dropout0.1_lr20.0	hidden200_batch20_dropout0.2_lr10.0	hidden200_batch20_dropout0.1_lr5.0	hidden200_batch64_dropout0.0_lr20.0	hidden200_batch64_dropout0.0_lr1.0	hidden200_batch20_dropout0.2_lr20.0	hidden200_batch20_dropout0.2_lr1.0	hidden200_batch64_dropout0.0_lr5.0	hidden200_batch20_dropout0.2_lr5.0	hidden200_batch64_dropout0.1_lr10.0	hidden200_batch64_dropout0.0_lr10.0	hidden200_batch64_dropout0.1_lr1.0	hidden200_batch64_dropout0.1_lr20.0	hidden200_batch64_dropout0.1_lr5.0	hidden200_batch64_dropout0.2_lr1.0	hidden200_batch64_dropout0.2_lr20.0	hidden200_batch64_dropout0.2_lr10.0	hidden200_batch64_dropout0.2_lr5.0	hidden650_batch128_dropout0.0_lr10.0	hidden650_batch128_dropout0.0_lr1.0	hidden650_batch128_dropout0.0_lr20.0	hidden650_batch128_dropout0.0_lr5.0	hidden650_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr1.0	hidden650_batch128_dropout0.1_lr20.0	hidden650_batch128_dropout0.1_lr5.0	hidden650_batch128_dropout0.2_lr10.0	hidden650_batch128_dropout0.2_lr1.0	hidden650_batch128_dropout0.2_lr20.0	hidden650_batch128_dropout0.2_lr5.0	hidden650_batch128_dropout0.4_lr10.0	hidden650_batch128_dropout0.4_lr1.0	hidden650_batch128_dropout0.4_lr20.0	hidden650_batch128_dropout0.4_lr5.0	hidden650_batch64_dropout0.0_lr10.0	hidden650_batch64_dropout0.0_lr1.0	hidden650_batch64_dropout0.0_lr20.0	hidden650_batch64_dropout0.0_lr5.0	hidden650_batch64_dropout0.1_lr10.0	hidden650_batch64_dropout0.1_lr1.0	hidden650_batch64_dropout0.1_lr20.0	hidden650_batch64_dropout0.1_lr5.0	hidden650_batch64_dropout0.2_lr10.0	hidden650_batch64_dropout0.2_lr1.0	hidden650_batch64_dropout0.2_lr20.0	hidden650_batch64_dropout0.2_lr5.0	hidden650_batch64_dropout0.4_lr10.0	hidden650_batch64_dropout0.4_lr1.0	hidden650_batch64_dropout0.4_lr20.0	hidden650_batch64_dropout0.4_lr5.0
L__VERB_NOUN_ADJ_NOUN	5	5	sing	контакт	correct	generated	Но наш написанный до фантастики , до следствия доступный	0	True	997	7	9	Но наш написанный до фантастики , до следствия доступный поход к Союзу обычно пал идеальное , заблаговременно оперативное воспроизведение : евреем в Псков появится биологический наблюдатель Ахмед Петрович - хороший инженер ближнего преследования , в свое наказание принадлежавший чужой попыткой по количеству проектных лейтенантов в девятом материале Аэрофлот . <eos>	-10.0784	-9.37773	-10.2191	-10.9586	-10.0524	-10.5381	-12.1671	-10.9703	-9.88565	-9.29212	-10.2368	-11.7373	-10.4665	-11.7802	-10.2817	-14.4368	-9.90745	-11.612	-8.92523	-9.95707	-12.2433	-12.1583	-11.3569	-9.21044	-10.9336	-12.9017	-10.7302	-11.8381	-9.79393	-10.7827	-10.8427	-11.5005	-10.2362	-9.54416	-10.7978	-10.1899	-10.8756	-9.76498	-12.7486	-14.9095	-9.71159	-8.6464	-11.6551	-14.9953	-9.52631	-6.93117	-12.5271	-9.78643	-10.0976	-9.10151	-10.5521	-10.6723	-12.1656	-9.54021	-8.84148	-11.2207	-9.86995	-9.49825	-13.0176	-11.2852	-9.59152	-10.421	-11.5406	-10.7244	-11.2854	-10.0173	-9.86555	-9.51256
L__VERB_NOUN_ADJ_NOUN	5	5	sing	контакты	wrong	generated	Но наш написанный до фантастики , до следствия доступный	0	True	1056	7	9	Но наш написанный до фантастики , до следствия доступный поход к Союзу обычно пал идеальное , заблаговременно оперативное воспроизведение : евреем в Псков появится биологический наблюдатель Ахмед Петрович - хороший инженер ближнего преследования , в свое наказание принадлежавший чужой попыткой по количеству проектных лейтенантов в девятом материале Аэрофлот . <eos>	-11.3585	-13.4133	-15.8647	-14.9863	-13.9719	-14.3338	-17.7739	-14.1363	-11.6334	-15.1414	-13.3897	-15.118	-13.353	-13.7887	-12.1237	-18.074	-14.2981	-15.2149	-11.9283	-14.2604	-15.952	-14.9791	-15.0209	-13.8544	-13.323	-15.903	-12.7171	-16.4242	-14.1163	-14.6582	-12.6697	-14.6582	-13.1303	-13.3596	-13.1122	-14.2199	-15.8234	-13.8932	-15.8165	-19.6694	-13.8779	-13.8331	-18.7075	-16.9684	-13.7349	-13.6913	-17.2724	-12.8995	-14.2988	-12.9264	-14.0826	-13.8772	-19.1852	-15.7114	-14.4688	-15.7542	-14.9148	-14.146	-18.0945	-16.8854	-14.2768	-15.5019	-15.4313	-14.1162	-14.7215	-13.613	-14.688	-14.437
L__ADJ_PUNCT_ADJ_NOUN	19	5	sing	приложения	correct	generated	"Суть такой истины благодарит именно в наступлении исполнительной опасности "" безопасного "" ( "" индивидуального "" )"	0	True	1223	7	17	"Суть такой истины благодарит именно в наступлении исполнительной опасности "" безопасного "" ( "" индивидуального "" ) возникновения с событиями - в паузу господствующему поводу , отрывающему глубокие власти съезда от тех претензий доклада , которые сочли его психически независимым для крепостного стекла детей . <eos>"	-13.4286	-10.6389	-11.6889	-14.3077	-10.9333	-10.3494	-13.9237	-17.9132	-15.6378	-9.88494	-8.8951	-12.832	-12.4365	-12.5369	-11.6781	-11.0485	-11.8301	-10.2654	-11.2793	-9.51555	-11.631	-11.6935	-11.2409	-12.2868	-10.1805	-12.7615	-12.7327	-14.8208	-16.1467	-13.6086	-12.0345	-15.2812	-11.4794	-11.4922	-12.0935	-13.5805	-11.3996	-12.5342	-7.30273	-8.69278	-11.5365	-9.7057	-11.1665	-8.88041	-9.83638	-10.9834	-8.44635	-8.98676	-10.6158	-11.4666	-8.85145	-10.0101	-7.51356	-12.208	-9.85534	-10.8772	-11.5716	-11.0724	-9.6875	-9.75701	-9.6759	-9.31135	-8.86938	-8.57464	-7.7869	-10.9045	-9.20583	-9.29545
L__ADJ_PUNCT_ADJ_NOUN	19	5	sing	приложений	wrong	generated	"Суть такой истины благодарит именно в наступлении исполнительной опасности "" безопасного "" ( "" индивидуального "" )"	0	True	948	7	17	"Суть такой истины благодарит именно в наступлении исполнительной опасности "" безопасного "" ( "" индивидуального "" ) возникновения с событиями - в паузу господствующему поводу , отрывающему глубокие власти съезда от тех претензий доклада , которые сочли его психически независимым для крепостного стекла детей . <eos>"	-16.5921	-11.4195	-16.0074	-16.1293	-12.5004	-12.0077	-17.6233	-17.8724	-18.1724	-14.4804	-11.8047	-14.8398	-14.4002	-13.2353	-12.3898	-12.0383	-13.4257	-12.6856	-12.6033	-11.72	-12.8485	-14.1795	-12.9109	-14.7614	-12.1089	-15.3652	-13.9299	-16.894	-17.7227	-15.3391	-13.8798	-15.1196	-12.2263	-13.1296	-13.7526	-14.9264	-15.7704	-14.052	-13.9713	-13.1827	-14.3218	-12.449	-16.037	-13.5726	-12.8623	-13.6636	-13.9789	-14.2569	-12.6909	-14.1459	-13.7468	-12.4032	-13.722	-12.8	-15.4704	-15.1411	-11.7539	-14.3755	-16.5021	-12.3062	-12.3927	-12.5602	-13.7063	-11.3188	-12.5549	-13.6913	-13.7236	-11.769
L__ADJ_PUNCT_ADJ_NOUN	19	1	sing	качества	correct	generated	"Программа такой дифференциации выбирает именно в преодолении учительской психологии "" открытого "" ( "" оборонного "" )"	0	True	4355	7	17	"Программа такой дифференциации выбирает именно в преодолении учительской психологии "" открытого "" ( "" оборонного "" ) потомства с ограничениями - в аппаратуру господствующему региону , отрывающему глубокие свадьбы старта от тех опухолей платежа , которые составили его где обычным для образовательного разоружения служащих . <eos>"	-12.2925	-8.66156	-12.1972	-12.2744	-11.8852	-9.01483	-12.5618	-11.6139	-11.7742	-7.14311	-10.6129	-10.5557	-8.07572	-9.18058	-10.0438	-7.67066	-9.57642	-8.97239	-10.1083	-8.57212	-11.2875	-11.2724	-8.13316	-10.907	-9.39456	-9.36661	-7.56362	-13.4629	-8.5853	-10.8217	-11.4373	-12.0875	-10.5432	-9.46548	-9.15916	-7.75828	-10.8438	-9.44826	-9.94636	-8.79806	-9.52668	-8.69942	-9.93816	-10.1919	-10.4996	-9.7345	-8.87145	-7.33202	-7.5356	-9.62889	-7.07147	-8.4442	-6.5782	-11.2475	-10.0443	-5.11388	-7.41073	-8.06113	-7.86229	-10.6741	-8.59166	-10.506	-9.59088	-7.81212	-8.29629	-9.53009	-7.92765	-6.49786
L__ADJ_PUNCT_ADJ_NOUN	19	1	sing	качеств	wrong	generated	"Программа такой дифференциации выбирает именно в преодолении учительской психологии "" открытого "" ( "" оборонного "" )"	0	True	610	7	17	"Программа такой дифференциации выбирает именно в преодолении учительской психологии "" открытого "" ( "" оборонного "" ) потомства с ограничениями - в аппаратуру господствующему региону , отрывающему глубокие свадьбы старта от тех опухолей платежа , которые составили его где обычным для образовательного разоружения служащих . <eos>"	-15.2149	-9.8425	-12.0634	-15.2249	-13.2495	-10.242	-14.4544	-15.313	-13.7835	-12.1398	-14.4231	-13.2223	-10.7931	-12.645	-10.8701	-11.4548	-12.9586	-11.783	-10.8961	-12.0401	-13.8761	-10.5096	-11.1178	-11.5776	-11.84	-11.3702	-9.7083	-15.3756	-12.1562	-15.2254	-13.2533	-11.9813	-12.0237	-11.8281	-13.6379	-12.0864	-11.4583	-11.9308	-14.1764	-11.2254	-12.3857	-12.1385	-12.8995	-13.3487	-13.4183	-11.0463	-14.1876	-9.93981	-11.0552	-11.8935	-12.0458	-11.5762	-11.6184	-11.5587	-15.324	-11.2296	-10.2242	-9.81698	-12.2279	-11.7703	-12.9611	-13.1379	-12.5384	-10.9955	-11.5961	-12.4232	-13.4013	-10.792
R__NOUN_PUNCT_CCONJ_PUNCT_NOUN	1	3	sing	комиссия	correct	generated	"На обороне я напал , что не толпа , а """	0	True	2418	4	11	"На обороне я напал , что не толпа , а "" сложность и пожар "" спасают карандашом . <eos>"	-11.6518	-10.0794	-12.1269	-12.5961	-10.5959	-8.91493	-11.8791	-11.2593	-11.9627	-10.6406	-9.46888	-10.382	-9.4604	-9.69996	-9.51312	-9.85424	-10.2929	-10.3315	-10.0691	-10.2226	-8.69317	-13.1465	-12.8617	-11.3108	-11.4984	-9.02082	-10.6889	-10.2233	-11.1286	-11.1415	-9.38236	-10.5807	-9.00442	-10.5904	-11.0639	-11.2008	-7.65283	-9.28883	-11.7999	-10.0853	-11.7573	-9.0679	-11.2947	-10.3902	-10.6174	-9.52013	-9.96292	-10.555	-10.4589	-10.0713	-10.3843	-9.71783	-11.1839	-10.3741	-12.2034	-10.0579	-13.4345	-10.3633	-8.83252	-10.6285	-13.316	-9.77765	-10.0199	-10.422	-10.883	-10.1969	-10.8009	-11.6548
R__NOUN_PUNCT_CCONJ_PUNCT_NOUN	1	3	sing	комиссии	wrong	generated	"На обороне я напал , что не толпа , а """	0	True	7048	4	11	"На обороне я напал , что не толпа , а "" сложность и пожар "" спасают карандашом . <eos>"	-15.1286	-14.9998	-14.9797	-16.2518	-12.8046	-12.1612	-16.6006	-16.8845	-14.1986	-15.8296	-12.1802	-13.1013	-12.7762	-14.6404	-15.1167	-11.9038	-13.8425	-13.4557	-12.879	-13.9199	-12.1554	-15.7217	-14.1019	-14.2668	-15.4896	-14.9488	-13.8559	-14.7622	-13.263	-15.4374	-12.2795	-13.1955	-13.7871	-13.3737	-12.4388	-14.9336	-10.4892	-12.2574	-13.5952	-13.9109	-14.7431	-13.4078	-14.194	-13.1722	-13.6139	-12.8181	-11.6946	-12.598	-13.9119	-13.9864	-13.6839	-14.0793	-14.4976	-12.5475	-14.7031	-14.3678	-15.2284	-13.3259	-13.1732	-14.0917	-13.3559	-12.0862	-14.2186	-14.0739	-13.9905	-13.7371	-12.5997	-15.0575
L__ADJ_ADJ_NOUN	89	7	sing	плод	correct	generated	А мол был пойман запуск , и вся справедливость повысилась в данный и , как мне внимательно ссылается , маленький	0	True	250	9	20	А мол был пойман запуск , и вся справедливость повысилась в данный и , как мне внимательно ссылается , маленький флот . <eos>	-11.6508	-9.32083	-9.07126	-9.6035	-10.0036	-10.6144	-11.5882	-9.5948	-8.99424	-9.64745	-11.3549	-9.52139	-11.0942	-9.43156	-10.0481	-12.3329	-9.22516	-9.74527	-8.64247	-9.78212	-9.62405	-9.74411	-10.1452	-8.64129	-10.2424	-10.9416	-10.5086	-10.3188	-10.5913	-9.71597	-10.1993	-8.59752	-9.70569	-9.75897	-9.60813	-9.98311	-9.1646	-9.50535	-11.0652	-10.0387	-10.5709	-9.93039	-11.0606	-10.7697	-11.9013	-10.92	-10.3511	-9.91361	-10.1621	-9.49131	-8.73515	-10.0647	-10.9687	-11.1942	-12.2646	-10.9805	-9.33254	-10.0198	-11.4586	-9.81395	-10.5496	-8.9767	-11.5383	-10.3445	-10.5714	-9.02318	-9.79452	-9.63227
L__ADJ_ADJ_NOUN	89	7	sing	плоды	wrong	generated	А мол был пойман запуск , и вся справедливость повысилась в данный и , как мне внимательно ссылается , маленький	0	True	665	9	20	А мол был пойман запуск , и вся справедливость повысилась в данный и , как мне внимательно ссылается , маленький флот . <eos>	-19.9103	-13.803	-13.7895	-16.6176	-16.3907	-15.1727	-16.4459	-16.486	-13.4069	-15.8745	-14.413	-12.7964	-14.9946	-15.089	-14.4876	-19.1989	-16.327	-14.557	-14.1159	-15.2023	-15.1882	-14.5123	-15.5982	-12.6654	-15.8689	-16.6241	-13.798	-13.519	-17.465	-15.0578	-13.8699	-16.1866	-12.458	-15.2372	-15.2414	-14.4022	-17.2498	-14.0117	-15.8231	-16.1477	-13.499	-13.6286	-15.9886	-17.1671	-16.7082	-14.6877	-16.359	-13.5882	-14.7896	-12.5031	-15.1132	-13.2137	-19.6073	-15.6621	-14.835	-17.2867	-12.505	-15.2753	-14.7719	-13.9043	-15.2712	-12.3695	-17.6119	-16.4436	-16.16	-15.8808	-16.8893	-14.6284
L__ADJ_NOUN_NOUN	12	6	sing	замена	correct	generated	А особенно характерна спорить федеральная для стратегической географии	0	False	558	4	8	А особенно характерна спорить федеральная для стратегической географии безработица , как она находит , твердо , совсем при участии от широких ингредиентов , явлений . <eos>	-11.3472	-15.3021	-17.0162	-16.029	-11.7095	-12.8981	-12.545	-14.3949	-13.8855	-13.8484	-14.4377	-14.5278	-12.695	-12.8427	-15.4834	-12.5916	-14.3719	-11.2147	-13.7535	-14.792	-12.3141	-13.1121	-13.6021	-11.6203	-14.229	-12.2439	-13.6208	-12.9103	-10.6721	-14.0257	-12.4263	-13.4046	-11.5833	-13.5252	-12.9231	-13.9612	-12.1446	-12.8038	-11.3762	-14.1153	-13.0786	-12.5639	-13.4623	-13.6822	-12.2279	-13.1843	-14.0259	-14.7634	-10.2632	-14.7628	-12.251	-10.999	-13.2174	-12.7557	-10.2965	-11.2013	-13.7131	-12.2843	-14.0479	-14.1559	-12.782	-12.1176	-11.9138	-10.8842	-10.8892	-11.3164	-10.5805	-11.2715
L__ADJ_NOUN_NOUN	12	6	sing	замены	wrong	generated	А особенно характерна спорить федеральная для стратегической географии	0	False	921	4	8	А особенно характерна спорить федеральная для стратегической географии безработица , как она находит , твердо , совсем при участии от широких ингредиентов , явлений . <eos>	-10.853	-13.8236	-15.0214	-14.7968	-13.382	-12.7998	-12.1941	-14.4784	-15.022	-10.4139	-12.0422	-12.4993	-12.7739	-11.7921	-13.1063	-12.6988	-12.406	-13.3517	-14.1297	-13.3218	-13.5754	-10.4667	-12.6059	-13.8863	-13.8358	-14.0656	-12.4306	-11.9788	-14.5999	-13.0936	-12.8721	-12.9314	-11.259	-12.3794	-12.5538	-13.6266	-12.427	-12.7035	-12.6602	-12.6079	-13.5127	-11.9222	-15.0628	-13.7838	-11.6763	-11.3045	-12.458	-14.8477	-9.72568	-14.0399	-13.8938	-11.0936	-15.9266	-11.5098	-12.7052	-12.3841	-11.7038	-10.9607	-12.0008	-13.832	-13.1203	-10.6662	-14.2598	-11.621	-11.4643	-11.1091	-13.7939	-12.4276
L__ADJ_ADJ_NOUN	77	8	sing	день	correct	generated	В небольшой международный , отчаянно важный	0	True	27519	5	6	В небольшой международный , отчаянно важный иммунитет тонкий шах пропали на посвященный , детально транспортный , срочно яркий . <eos>	-8.67012	-5.01723	-5.90561	-8.35799	-6.08393	-7.01116	-8.07915	-4.595	-6.9404	-6.9608	-3.81711	-6.43897	-5.59326	-4.01503	-5.23374	-8.44205	-4.23001	-4.1988	-4.20938	-4.08509	-7.85573	-5.80032	-9.14053	-6.50012	-5.38486	-7.64399	-2.77153	-4.69224	-6.84654	-7.55119	-5.96726	-5.47017	-5.6686	-3.89997	-6.07005	-6.14442	-9.53851	-7.36518	-5.41253	-6.06451	-3.26927	-4.20168	-6.2344	-6.99205	-6.405	-3.21438	-4.6705	-4.36066	-4.21007	-7.00982	-4.20753	-5.84979	-5.16149	-5.54572	-9.22604	-5.50394	-5.2639	-5.22299	-6.94357	-7.22993	-4.45129	-4.19988	-7.77688	-5.75947	-4.33758	-6.12759	-5.0591	-4.80599
L__ADJ_ADJ_NOUN	77	8	sing	дни	wrong	generated	В небольшой международный , отчаянно важный	0	True	4753	5	6	В небольшой международный , отчаянно важный иммунитет тонкий шах пропали на посвященный , детально транспортный , срочно яркий . <eos>	-17.6174	-11.302	-18.4679	-14.9042	-11.9686	-13.1513	-21.0064	-12.6338	-13.8032	-15.6591	-10.194	-12.8294	-13.1761	-11.9905	-10.7215	-14.9768	-13.8529	-12.1021	-11.4882	-11.6396	-16.5998	-13.2625	-12.9164	-10.4744	-12.2789	-15.259	-12.3397	-13.5339	-11.7005	-13.8204	-11.1969	-13.1809	-14.386	-11.5989	-13.7147	-12.8211	-17.6931	-12.8349	-12.685	-16.4282	-14.2874	-12.6119	-16.3507	-11.9425	-11.8978	-12.8926	-10.6259	-13.6395	-14.1801	-14.3782	-14.689	-13.4615	-14.7723	-16.4926	-18.7007	-17.9164	-13.3217	-13.0763	-13.1943	-14.6201	-13.0981	-14.3939	-12.2868	-13.5516	-11.7934	-15.1124	-13.8843	-12.5042
R__VERB_NOUN_CCONJ_VERB	47	6	sing	открывает	correct	generated	Пламя в горнодобывающей середине включает администрацию в себе и	0	False	1161	5	9	Пламя в горнодобывающей середине включает администрацию в себе и затрудняет самобытность строиться к находящимся правительствам , смотреть их и благосклонно участвовать самое публикацию , быстрый белок . <eos>	-9.68468	-9.47747	-8.56784	-10.964	-11.5781	-11.3285	-12.0253	-10.0168	-11.604	-9.93934	-8.78828	-10.4745	-9.84409	-8.71133	-8.13942	-10.8125	-8.71528	-11.4619	-9.90538	-9.26756	-11.508	-11.5709	-7.79583	-9.4414	-10.5353	-10.9549	-10.16	-9.09575	-10.5609	-10.9004	-10.3605	-9.47375	-8.7733	-9.53227	-9.49844	-10.6778	-10.7775	-7.66196	-11.4504	-8.67222	-9.799	-8.54673	-7.50301	-9.7053	-8.57252	-8.91751	-8.71083	-9.17883	-9.28068	-8.85956	-7.73038	-9.05559	-9.32157	-9.03472	-5.93436	-13.662	-11.969	-7.64335	-11.4025	-11.1337	-8.68254	-10.1787	-9.09939	-10.0177	-9.04617	-8.66212	-8.23639	-8.77783
R__VERB_NOUN_CCONJ_VERB	47	6	sing	открывают	wrong	generated	Пламя в горнодобывающей середине включает администрацию в себе и	0	False	284	5	9	Пламя в горнодобывающей середине включает администрацию в себе и затрудняет самобытность строиться к находящимся правительствам , смотреть их и благосклонно участвовать самое публикацию , быстрый белок . <eos>	-9.3519	-10.7747	-10.6055	-12.4311	-12.8972	-11.4716	-13.8081	-9.13748	-10.0277	-11.0916	-9.33029	-11.381	-10.9565	-10.6739	-10.4908	-12.8625	-9.67982	-11.2863	-11.0703	-10.5552	-12.3471	-9.70485	-10.5753	-9.41603	-12.0852	-13.2466	-10.7617	-11.0201	-11.4063	-11.6916	-12.1944	-11.9277	-9.26322	-11.4705	-10.8395	-11.5231	-11.8874	-10.194	-11.7601	-10.7812	-11.4151	-10.8058	-8.81774	-11.0178	-11.3602	-10.1814	-12.0151	-11.1025	-10.9441	-10.5101	-10.2169	-9.95899	-10.9368	-10.7929	-11.6564	-13.2005	-11.781	-10.4168	-12.791	-12.7996	-9.02348	-10.8139	-10.84	-12.0175	-11.047	-9.60156	-10.1891	-10.3954
